provider_code,name,status
MF2816,AL TAMOOH PRIMARY SCHOOL CLINIC,ACTIVE
MF2687,AL TAQADDOM PRIMARY SCHOOL CLINIC,ACTIVE
MF2904,AL TAQWA KG CLINIC,ACTIVE
PF1353,AL TAQWA PHARMACY,ACTIVE
MF2308,AL TAWAYA MEDICAL CENTER,ACTIVE
MF2783,AL TAWBAH SECONDARY SCHOOL CLINIC,ACTIVE
MF2711,AL TAWEELAH PRIMARY SCHOOL CLINIC,ACTIVE
MF2919,AL TAWHEED PRIMARY SCHOOL CLINIC,ACTIVE
PF1720,AL TAYSEER PHARMACY,ACTIVE
MF2864,AL TAYYEBAT PRIMARY SCHOOL CLINIC,ACTIVE
MF2915,AL THABAT PRIMARY SCHOOL CLINIC,ACTIVE
MF2067,AL THARWAT NATIONAL PRIVATE SCHOOL,ACTIVE
MF2892,AL THEQA PRIMARY MODEL SCHOOL CLINIC,ACTIVE
PF1215,AL THIQA AL ALMYIAH PHARMACY L.L.C,ACTIVE
PF1005,AL THIQA AL THAKHASYSIYA PHARMACY LLC,ACTIVE
MF2767,AL THORAYA PRIMARY SCHOOL CLINIC,ACTIVE
PF1331,AL THURAYYA PHARMACY,ACTIVE
PF1276,AL TUWAYIA PHARMACY,ACTIVE
MF1401,AL TWOAILI PHYSIOTHERAPEUTICAL CENTER,ACTIVE
PF1014,AL WADI PHARMACY,ACTIVE
MF149,AL WAFA MEDICAL CLINIC,ACTIVE
MF150,AL WAFI DENTAL CLINIC,ACTIVE
MF2060,AL WAGAN HOSPITAL,ACTIVE
PF1601,AL WAGAN HOSPITAL OUTPATIENT PHARMACY,ACTIVE
PF1572,AL WAGAN HOSPITAL PHARMACY,ACTIVE
MF2869,AL WAGAN SECONDARY SCHOOL CLINIC,ACTIVE
MF151,AL WAHDA MEDICAL CENTRE,ACTIVE
PF1070,AL WAHDA PHARMACY,ACTIVE
PF1619,AL WAHDA PHARMACY - LLC - BRANCH,ACTIVE
MF2675,AL WALEED BIN ABDUL MALEK PRIMARY SCHOOL CLINIC,ACTIVE
MF666,AL WAQAR MEDICAL CENTRE,ACTIVE
MF152,AL WATHBA MEDICAL CENTRE,ACTIVE
MF696,AL WATHBA NEW MEDICAL CENTRE,ACTIVE
PF1375,AL WATHBA PHARMACY,ACTIVE
MF2448,AL WATHBA PRIVATE SCHOOL CLINIC,ACTIVE
PF1080,AL WATHBAH PHARMACY,ACTIVE
MF2748,AL WATHBAH PRIMARY SCHOOL CLINIC,ACTIVE
MF1803,AL WAZEER MEDICAL CLINIC,ACTIVE
PF1329,AL WAZEER PHARMACY,ACTIVE
MF2870,AL WEDD KG CLINIC,ACTIVE
PF1168,AL WIFAQ PHARMACY,ACTIVE
MF1554,AL WOROOD MEDICAL CENTRE,ACTIVE
MF2191,AL WUROOD ACADEMY PRIVATE SCHOOL CLINIC,ACTIVE
PF1084,AL YAHAR PHARMACY,ACTIVE
MF2101,AL YAHAR PRIMARY HEALTH CARE CENTER,ACTIVE
PF1563,AL YAHAR PRIMARY HEALTH CARE CENTER PHARMACY,ACTIVE
MF2547,AL YAHAR PRIVATE SCHOOL & KINDERGARTEN CLINIC,ACTIVE
MF2807,AL YAHER AL SHAMALI PRIMARY SCHOOL CLINIC,ACTIVE
MF1804,AL YAMAMA ALTERNATIVE MEDICAL CENTRE,ACTIVE
PF1078,AL YAMAMA PHARMACY,ACTIVE
MF2845,AL YAQADHA PRIMARY SCHOOL CLINIC,ACTIVE
MF2669,AL YARMOOK PRIMARY SCHOOL CLINIC,ACTIVE
PF1146,AL YARMOUK PHARMACY,ACTIVE
MF2623,AL YASAT KG CLINIC,ACTIVE
MF2499,AL YASAT MEDICAL CENTER FOR REHABILTATION,ACTIVE
MF2244,AL YASAT PRIVATE SCHOOL CLINIC,ACTIVE
MF1807,AL YASAT SPECIALIZED HOSPITAL,ACTIVE
MF2408,AL YASMINA PRIVATE SCHOOL CLINIC,ACTIVE
MF2631,AL ZAAFARANAH PRIMARY SCHOOL CLINIC,ACTIVE
MF2387,AL ZAFARANAH FAMILY MEDICINE CLINIC,ACTIVE
PF1527,AL ZAFARANAH FAMILY MEDICINE CLINIC PHARMACY,ACTIVE
MF2802,AL ZAHERAT PRIMARY SCHOOL CLINIC,ACTIVE
MF320,AL ZAHRA MEDICAL CENTRE,ACTIVE
MF2753,AL ZALLAQAH PRIMARY SCHOOL CLINIC,ACTIVE
MF2849,AL ZAYEDIYYAH KG CLINIC,ACTIVE
MF2880,AL ZAYEDIYYAH SECONDARY SCHOOL CLINIC,ACTIVE
MF2895,AL ZAYEDIYYAH SECONDARY SCHOOL CLINIC (GIRLS),ACTIVE
MF2777,AL ZAYTOONAH PRIMARY SCHOOL CLINIC,ACTIVE
PF1347,AL ZIA PHARMACY - L.L.C,ACTIVE
MF1876,ALABATH ALTERNATIVE MEDICAL CENTRE,ACTIVE
MF2937,ALAHLI ADVANCED SPICIAL HOSPITAL,ACTIVE
MF2413,AL-AIN AMERICAN HOSPITAL -LLC,ACTIVE
PF1605,ALAIN HOSPITAL INPAITENT PHARMACY,ACTIVE
MF2284,AL-AIN IRANIAN PRIVATE SCHOOL CLINIC,ACTIVE
MF2305,ALAIN-AMERICAN PRIVATE SCHOOL CLINIC,ACTIVE
MF2575,ALAMAN MEDICAL CENTER,ACTIVE
MF1206,ALANIS DENTAL CENTER L L C,ACTIVE
MF2215,ALAWAEL PRAVATE SCHOOL CLINIC,ACTIVE
MF4346,ALBA SMILE MEDICAL CENTRE L.L.C.,ACTIVE
MF3330,ALBAHJAH CLINIC,ACTIVE
MF1506,ALBAITAR SPECILIZED MEDICAL CLINIC,ACTIVE
MF2553,ALBARA MEDICAL CENTER,ACTIVE
MF166,ALBARAZI DENTAL CENTER L L C,ACTIVE
MF2159,ALBASHAIR PRIVATE SCHOOL CLINIC,ACTIVE
MF2318,ALBATEEN SCIENTEFIC PRIVATE  SCHOOL CLINIC,ACTIVE
MF1453,ALBAYAN MEDICAL CENTER,ACTIVE
MF3301,ALDAR ACADEMIES - AL BATEEN SCHOOL CLICIN - BRANCH 3,ACTIVE
MF2511,ALDAR ACADEMIES-AL MUNA PRIMARY SCHOOL CLINIC- BRANCH2,ACTIVE
MF2365,ALDAR ACADEMIES-THE PEARL PRIMARY CLINIC- BRANCH1,ACTIVE
MF1935,ALDERA DENTAL CLINIC L L C,ACTIVE
MF2354,ALDHABIYNEAPRIVATE SCHOOL CLINIC,ACTIVE
MF2189,ALDHWAA PRIVATE SCHOOL CLINIC,ACTIVE
MF1419,ALDIYAR  MEDICAL CLINIC,ACTIVE
MF2158,ALFAJR ENGLISH INTL SCHOOL CLINIC,ACTIVE
MF1512,ALFARAJ MEDICAL CLINIC,ACTIVE
MF3182,ALGHARBEYA MEDICAL SERVICES,ACTIVE
PF1636,ALHAMMASA PHARMACY L L C,ACTIVE
MF2976,ALHARAMAIN ONE DAY SURGERY HOSPITAL,ACTIVE
MF2516,AL-HASSAN  DENTAL CLINIC,ACTIVE
MF2245,ALHENDAWY SPECIALITY HOSPITAL,ACTIVE
MF1699,ALHUSSAM EYE MEDICINE CLINIC,ACTIVE
MF2922,ALI BIN ABI TALEB PRIMARY SCHOOL CLINIC,ACTIVE
MF820,ALI MEDICAL CLINIC,ACTIVE
PF1188,ALIYA PHARMACY,ACTIVE
PF1435,ALIYA PHARMACY,ACTIVE
MF2243,ALIYA SPECIALISED ORTHODONTIC CLINIC,ACTIVE
MF2464,ALJABER HOSPITAL,ACTIVE
MF1466,ALJURMANIA SPECIALIZED MEDICAL CLINIC,ACTIVE
MF1572,ALKARAMA MEDICAL CLINIC,ACTIVE
MF2493,ALL EMIRATES MEDICAL EDUCATION & DEVELOPMENT,ACTIVE
MF2588,ALMADINA MEDICAL CENTER FOR SPECIALTY CLINICS LLC,ACTIVE
MF1438,ALMAHA MEDICAL CENTRE,ACTIVE
MF97,ALMAJAD MEDICAL CLINIC,ACTIVE
MF2510,ALMAJAZ MEDICAL CENTER,ACTIVE
PF1726,ALMANSOURI HEALTH PRODUCTS,ACTIVE
PF1029,ALMAQAM PHARMACY L.L.C.,ACTIVE
MF3184,ALMARFA INTERNATIONAL SCHOOL CLINIC,ACTIVE
MF2601,ALMASHREQ PRIVATE SCHOOL CLINIC,ACTIVE
PF1676,ALMASOODI PHARMACY,ACTIVE
MF304,ALMAZEN MEDICAL CENTER FOR COSMO DERMATOLOGY L.L.C.,ACTIVE
MF1327,ALMAZROUI HOSPITAL ONE DAY SURGERY,ACTIVE
MF2264,ALMUROOJ SCIENTIFIC PRIVATE SCHOOL CLINIC,ACTIVE
MF3316,ALNAJAH DENTAL LABORATORY L.L.C,ACTIVE
MF2339,ALNOOR HOSPITAL SPECIALITY CLINICS - MADINA ZAYED,ACTIVE
PF1490,ALNOOR MEDICAL COMPANY  - AL NOOR HOSPITAL - LLC BRANCH PHARMACY,ACTIVE
MF2270,ALNOOR MEDICAL COMPANY - AL NOOR HOSPITAL - LLC BRANCH,ACTIVE
MF1906,ALNOOR OPTICAL CANTER,ACTIVE
PF1489,ALNOOR PHARMACY- L.L.C/ BRANCH,ACTIVE
PF1463,ALNOOR PHARMACY-ALMARFA,ACTIVE
MF2969,ALNOOR REHABILITATION FOR SPECIAL NEEDS CENTRE - MUSAFAH BRANCH,ACTIVE
MF2962,ALNOOR REHAPLATION FOR SPECIAL NEEDS CENTRE,ACTIVE
MF1587,ALNUAMAN DENTAL MEDICAL CENTRE,ACTIVE
PF1504,ALOUROBA PHARMACY,ACTIVE
MF572,ALPHA MEDICAL  CENTER,ACTIVE
PF1180,ALPHA PHARMACY,ACTIVE
PF1058,ALPHAMED CO. (ABU DHABI) LTD.,ACTIVE
MF2322,ALQADI MEDICAL CENTER-LLC,ACTIVE
PF1056,ALQASER ALAINY PHARMACY- LLC,ACTIVE
MF1528,ALQATTARA MEDICAL CENTER,ACTIVE
MF1742,ALQUMMA SLECILIZED EYE HOSPITAL,ACTIVE
PF1477,ALRAAYA DRUG STORE,ACTIVE
MF1741,ALRABEEA HOSPITAL FOR SPECIAL NEEDS,ACTIVE
PF1252,ALRAHA PHARMACY,ACTIVE
MF2951,ALRIYADH MEDICAL CENTRE L.L.C,ACTIVE
PF1684,ALRIYADH PHARMACY L.L.C,ACTIVE
MF1305,ALROUDHA DENTAL CENTER,ACTIVE
MF3117,ALSA ENGINEERING & CONSTRUCTION COMPANY LLC CLINIC,ACTIVE
MF1922,ALSABAH DENTAL POLYCLINIC,ACTIVE
MF2356,ALSAHEL PRIVATE SCHOOL CLINIC,ACTIVE
MF3084,ALSALAM CITY MEDICAL CENTER,ACTIVE
MF1568,ALSALHIA MEDICAL PHYSIOTHERAPEUTICAL,ACTIVE
PF1451,ALSAROOJ PHARMACY,ACTIVE
MF1509,ALSELA MEDICAL CLINIC,ACTIVE
MF3032,ALSHAMAL GENERAL HOSPITAL,ACTIVE
MF1894,ALSHAROOQ OPTICALS,ACTIVE
MF3155,ALSHAYA HOSPITAL MANAGEMENT,ACTIVE
MF2414,ALSHAYAA HOSPITAL,ACTIVE
MF1465,ALSHOHUB SCHOOL FOR GIRLS,ACTIVE
MF2071,ALTALAEE PRIVATE SCHOOL CLINIC,ACTIVE
MF3088,ALTAQWA HOME HEALTH CARE,ACTIVE
MF1784,ALTAQWA MEDICAL CENTRE,ACTIVE
PF1637,ALTHIQA AL DOWALIAH PHARMACY LLC,ACTIVE
MF1898,ALTHURAYA DENTAL IMPLANT CENTER,ACTIVE
MF1726,ALWAHA OPTICS CENTER,ACTIVE
PF1643,ALWAHDA MEDICAL STORES,ACTIVE
PF1187,AMAL PHARMACY,ACTIVE
MF2405,AMANA SPECIALIZED CLINIC,ACTIVE
MF162,AMAR MEDICAL CLINIC,ACTIVE
MF3161,AMARYLLIS DERMATOLOGY SPECIALIZED MEDICAL CLINIC LLC,ACTIVE
PF1072,AMBASSADOR PHARMACY,ACTIVE
MF2504,AMBULANCE AND PUBLIC SAFTY DEPARTMENT,ACTIVE
MF2527,AMBULATORY HEALTH CARE- PROVISION OF HELTH SERVICE OFFICE,ACTIVE
MF2309,AMERICAN CENTER FOR PSYCHIATRY & NEUROLOGY,ACTIVE
PF1627,AMERICAN CENTER PHARMACY,ACTIVE
MF2183,AMERICAN COMMUNITY SCHOOL CLINIC,ACTIVE
MF1046,AMERICAN CRESCENT HEALTH CARE  CENTRE,ACTIVE
MF165,AMERICAN DENTAL CENTRE,ACTIVE
MF1913,AMERICAN EUROPEAN MEDICAL CENTER,ACTIVE
MF1949,AMERICAN GULF MEDICAL CENTER,ACTIVE
MF2344,AMERICAN INTERNATIONAL SCHOOL CLINIC L.L.C,ACTIVE
MF2321,AMERICAN MEDICAL SERVICES - L L C,ACTIVE
MF2893,AMMORIYAH PRIMARY SCHOOL CLINIC,ACTIVE
PF1089,AMREET TRADING COMPANY-WLL,ACTIVE
MF1926,AMRITA LASER SKIN CARE CLINIC,ACTIVE
MF1124,AMRITA MIDICAL CENTRE,ACTIVE
MF2897,AMRO BIN AL AAS PRIMARY SCHOOL CLINIC,ACTIVE
MF844,AMWAJ MEDICAL CENTER,ACTIVE
MF3602,ANGAL HOME HEALTH CARE LLC,ACTIVE
MF3317,ANGEL HOME HEALTH,ACTIVE
MF167,ANNAB LABORATORY,ACTIVE
MF2295,ANNABELLE MEDICAL & BEAUTY CENTER,ACTIVE
MF1523,ANSAM DENTAL CLINIC,ACTIVE
MF168,ANSARI MEDICAL CENTRE - L L C,ACTIVE
MF1026,APOLLO MEDICAL CENTRE,ACTIVE
PF2575,APOLLO PHARMACY LLC,ACTIVE
MF170,APPOLONIA DENTAL CENTER,ACTIVE
MF3074,AQUAE SULIS DERMATOLOGY CLINIC - LLC,ACTIVE
MF3054,ARAB EURO HOME NURSING SERVICES LLC,ACTIVE
PF1267,ARAB ISLAND PHARMACY,ACTIVE
MF3290,ARABIAN CONSTRUCTION CO,ACTIVE
MF3288,ARABIAN CONSTRUCTION COMPANY CLINIC - W L L_1,ACTIVE
MF3287,ARABIAN CONSTRUCTION COMPANY CLINIC - WLL_2,ACTIVE
MF3289,ARABIAN CONSTRUCTION COMPANY CLINIC - WLL_3,ACTIVE
PF1053,ARABIAN ETHICALS COMPANY - ABU DHABI,ACTIVE
PF1119,ARABIAN HOME PHARMACY,ACTIVE
PF1747,ARABIAN IM EX MEDICINES TRADING L L C,ACTIVE
MF961,ARABIAN ISLAND MEDICAL CENTRE,ACTIVE
PF1150,ARABIAN PHARMACY WLL,ACTIVE
MF3310,ARABIC CANADIAN MEDICAL CENTER,ACTIVE
MF1381,ARABIC PHYSIOTHERAPY CENTRE,ACTIVE
PF1165,ARAFAT PHARMACY W.L.L,ACTIVE
PF1664,ARAFAT PHARMACY WLL - BRANCH,ACTIVE
MF3185,AREENOUF GROUP ESTABLISHMENTS CLINIC,ACTIVE
MF2496,ARGO MANAGEMENT SOLUTIONS- LLC,ACTIVE
MF24,ARIA DERMATOLOGY CLINIC,ACTIVE
MF553,ART DENTAL LABORATORY,ACTIVE
PF1255,ARZANA PHARMACY,ACTIVE
MF174,ARZANA POLYCLINIC,ACTIVE
MF2292,ARZANAH CLINIC,ACTIVE
MF2335,ASAB CLINIC,ACTIVE
MF2155,ASHABAL AL QUES SECONDARY PRIVATE SCHOOL,ACTIVE
MF865,ASIA  OPTICALS,ACTIVE
PF1134,ASIA & EMIRATES MEDICINES - LLC,ACTIVE
PF1136,ASIA PHARMACY DRUG  STORE,ACTIVE
PF1107,ASIA PHARMACY LLC,ACTIVE
MF3326,ASIAN INTERNATIONAL PRIVATE SCHOOL,ACTIVE
MF3334,ASIAN INTERNATIONAL PRIVATE SCHOOL CLINIC,ACTIVE
MF2301,ASIAN INTERNATIONAL PRIVATE SCHOOL CLINIC-BRANCH,ACTIVE
MF175,ASMAT DENTAL MEDICAL CENTER,ACTIVE
MF3138,ASPIRE MIDDLE EAST TRAINING INSTITUTE,ACTIVE
MF4640,Aster Opticals L L C - Branch Of Abu Dhabi 1,ACTIVE
MF7548,Aster Opticals LLC - Branch Abu Dhabi 3,ACTIVE
MF7418,ASTER OPTICALS LLC - BRANCH OF ABU DHABI 2,ACTIVE
PF5466,Aster Pharmacies Group - Abudhabi Branch 18,ACTIVE
PF5484,Aster Pharmacies Group - Abudhabi Branch 19,ACTIVE
PF5485,Aster Pharmacies Group - Abudhabi Branch 20,ACTIVE
PF5510,Aster Pharmacies Group - Abudhabi Branch 21,ACTIVE
PF2723,ASTER PHARMACIES GROUP  LLC- BRANCH OF ABU DHABI 2,ACTIVE
PF5284,ASTER PHARMACIES GROUP L.L.C - ABU DHABI BRANCH 15,ACTIVE
PF5281,ASTER PHARMACIES GROUP L.L.C - BRANCH OF ABU DHABI 14,ACTIVE
PF5345,ASTER PHARMACIES GROUP L.L.C - BRANCH OF ABU DHABI 16,ACTIVE
PF5403,ASTER PHARMACIES GROUP L.L.C - BRANCH OF ABU DHABI 17,ACTIVE
PF5147,ASTER PHARMACIES GROUP L.L.C - BRANCH OF ABU DHABI 9,ACTIVE
PF2860,ASTER PHARMACIES GROUP L.L.C- BRANCH OF ABU DHABI 6,ACTIVE
PF2728,ASTER PHARMACIES GROUP LLC - BRANCH OF ABU DHABI 1,ACTIVE
PF2841,ASTER PHARMACIES GROUP LLC - BRANCH OF ABU DHABI 4,ACTIVE
PF2842,ASTER PHARMACIES GROUP LLC - BRANCH OF ABU DHABI 5,ACTIVE
PF3031,ASTER PHARMACIES GROUP LLC - BRANCH OF ABU DHABI 7,ACTIVE
PF2745,ASTER PHARMACIES GROUP LLC - BRANCH OF ABUDHABI 3,ACTIVE
PF5230,ASTER PHARMACIES GROUP LLC (BRANCH OF DUBAI) - BRANCH OF ABU DHABI 12,ACTIVE
PF5185,ASTER PHARMACIES GROUP LLC ABUDHABI BRANCH 11,ACTIVE
PF5146,ASTER PHARMACIES GROUP LLC BRANCH ABU DHABI 10,ACTIVE
PF5274,ASTER PHARMACIES GROUP LLC BRANCH ABU DHABI 13,ACTIVE
PF3004,ASTER PHARMACIES GROUP LLC- BRANCH OF ABU DHABI 8,ACTIVE
PF1436,ASTER PHARMACY LLC,ACTIVE
MF2924,ATFAL ABU DHABI KG CLINIC,ACTIVE
MF2727,ATFAL AL EMARAT KG CLINIC,ACTIVE
MF2878,ATFAL AL HILAL KG CLINIC,ACTIVE
MF2721,ATFAL AL MAEREFA KG CLINIC,ACTIVE
MF2918,ATIKAH BINT ABDUL MUTTALIB PRIMARY SCHOOLCLINIC,ACTIVE
PF1052,ATLAS MEDICAL L.L.C.,ACTIVE
MF2307,AURORA MEDICAL SUITE,ACTIVE
MF2281,AUSTRALIAN PRIVATE SCHOOL OF ABU DHABI CLINIC,ACTIVE
MF179,AUSTRIAN DENTAL CLINIC,ACTIVE
PF1710,AVENUE PHARMACY,ACTIVE
PF1339,AWAFI PHARMACY,ACTIVE
MF3258,AWAZEN CENTER L.L.C,ACTIVE
MF1101,AWSAF MEDICAL CENTRE,ACTIVE
MF1577,AYMAN DENTAL CENTRE,ACTIVE
PF1692,AYOON ALDHABI PHARMACY,ACTIVE
MF935,AZZA SPECIALISED CLINIC,ACTIVE
MF2928,BAAYA DENTAL CLINIC,ACTIVE
PF1492,BABIL PHARMACY,ACTIVE
MF1163,BADEEA L.L.C,ACTIVE
MF2226,BADER AL-KOUBRA PRAIVATE SCHOOL,ACTIVE
MF2593,BADR AL SAMAA MEDICAL CENTER,ACTIVE
PF1631,BADR AL SAMAA PHARMACY,ACTIVE
MF2061,BAGHDAD CONSULTANT MEDICAL CENTRE FOR PHYSIOTHERAPY AND REHABILITATION,ACTIVE
PF1311,BAGHDAD PHARMACY L.L.C,ACTIVE
MF3267,BAGHDAD PHYSIC CLINIC,ACTIVE
MF2021,BAIN AL GESREEN HEALTH CENTER,ACTIVE
PF1034,BAIN AL JUSRAIN PHARMACY,ACTIVE
PF2590,BAIN AL QASRAIN PHARMACY,ACTIVE
PF1232,BAINUNAH PHARMACY,ACTIVE
MF2400,BAIT AL MUQADDES INT. PRIVATE SCHOOL - LLC  CLINIC,ACTIVE
PF1460,BANGASH PHARMACY - LLC,ACTIVE
PF1728,BANGLADESH PHARMACY,ACTIVE
MF2685,BANI YAS PRIMARY SCHOOL,ACTIVE
MF674,BANIYAS AL AHLI MEDICAL CENTRE,ACTIVE
MF3221,BANIYAS FOR HELATH PLANNING & CONSULTANCY ESTABLISHMENT,ACTIVE
MF2017,BANIYAS HEALTH CENTER,ACTIVE
PF1521,BANIYAS HEALTH CENTER  PHARMACY,ACTIVE
MF2397,BANIYAS INTERNATIONAL PRIVATE SCHOOL CLINIC,ACTIVE
MF1196,BANIYAS MEDICAL CLINICS,ACTIVE
MF2168,BARAEM AL AIN PRAVATE SCHOOL CLINIC,ACTIVE
MF2439,BARAEM AL AIN PRIVATE SCHOOL / BANIYAS CLINIC,ACTIVE
MF2236,BARAIM AL AQSA  BRIVATE SCHOOL CLINIC,ACTIVE
MF2153,BARAIM AL KHALIJ PRIVATE SCHOOL CLINIC,ACTIVE
MF1576,BARAKAT OPTICALS - ABU DHABI BRANCH,ACTIVE
MF3286,BARARI MEDICAL FOR ONE DAY SURGERY CENTER L.L.C,ACTIVE
MF186,BARBARA ORTHODONTIC AND DENTAL POLYCLINIC,ACTIVE
MF3580,BARBARA ORTHODONTIC AND DENTAL POLYCLINIC - BRANCH 1,ACTIVE
PF2559,BAREEN PHARMACY,ACTIVE
MF187,BASEL MEDICAL CENTRE,ACTIVE
MF1242,BASHIRA SPECIALIZED MEDICAL CLINIC,ACTIVE
MF1241,BASISO DENTAL CENTER,ACTIVE
PF1160,BASSEM PHARMACY,ACTIVE
MF2793,BAYAAT AL REDHWAN PRIMARY SCHOOL CLINIC,ACTIVE
MF2272,BAYNONA CITY GENERAL HOSPITAL,ACTIVE
MF1125,BAYNUNAH DENTAL CLINIC LLC,ACTIVE
MF1228,BEAUTY ALLIANCE SKIN & BEAUTY MEDICAL CENTRE.,ACTIVE
MF2953,BEAUTY FOREVER,ACTIVE
PF1635,BEAUTY LEADERS - L L C - BRANCH,ACTIVE
PF1473,BEAUTY PHARMACY L L C,ACTIVE
MF3019,BEAUTY POWER MEDICAL CENTER- L L C,ACTIVE
MF3012,BEAUTY SMILE DENTAL LABORATORY - L L C,ACTIVE
PF1689,BEDA MUTHAWA PHC PHARMACY,ACTIVE
PF1610,BEE LINE MEDICINES TRADING,ACTIVE
PF1658,BEHAVIORAL SCIENCE PAVILION OUTPATIENT PHARMACY,ACTIVE
MF2073,BEHAVIORAL SCIENCES PAVILION,ACTIVE
MF2373,BEHAVIORAL SCIENCES PAVILION,ACTIVE
PF1584,BEHAVIORAL SCIENCES PAVILION  PHARMACY,ACTIVE
MF755,BEIRUT OPTICALS,ACTIVE
MF3015,BERLIN HEALTH CONSULTANCY,ACTIVE
MF3308,BERLIN MEDICAL & NEUROLOGICAL REHABILITATION L.L.C.,ACTIVE
MF2576,BETTER CARE HOSPITAL,ACTIVE
MF2950,BETTER LIFE CLINIC,ACTIVE
PF1151,BETTER LIFE PHARAMCY L.L.C.,ACTIVE
MF2509,BEYOND OPTICS LLC,ACTIVE
MF2592,BEYOND OPTICS LLC (BRANCH),ACTIVE
MF3038,BEYOND OPTICS LLC BRANCH  2,ACTIVE
MF3149,BIDA AL OSHANAH CLINIC,ACTIVE
MF2039,BIDA MUTAWA PRIMARY HEALTH CARE CENTER,ACTIVE
MF2932,BIENE MEDICAL LABORATORY,ACTIVE
PF1578,BIN  SINA DELMA MALL NEW PHARMACY,ACTIVE
PF1579,BIN  SINA DELMA MALL PHARMACY,ACTIVE
PF1758,BIN ALI MEDICAL SUPPLIES LLC,ACTIVE
MF2800,BIN HAM SCHOOL CLINIC,ACTIVE
PF1757,BIN KHALAF GENERAL TRADING,ACTIVE
MF2199,BIN KHALDOON ISLAMIC PRIVATE SCHOOL CLINIC,ACTIVE
MF3222,BIN OMEIR HOSPITAL,ACTIVE
MF3153,BIN OMEIR MEDICAL GROUP,ACTIVE
PF1001,BIN SAQAR AL MUFEED PHARMACEUTICALS ESTABLISHMENT,ACTIVE
PF2521,BIN SINA AL KHALIDIYA PHARMACY,ACTIVE
PF1488,BIN SINA AL MUROOR PHARMACY,ACTIVE
PF1737,BIN SINA BANIYAS PHARMACY,ACTIVE
PF2564,BIN SINA CAPITAL MALL PHARMACY,ACTIVE
PF1366,BIN SINA DUTY FREE PHARMACY,ACTIVE
PF1738,BIN SINA PARAGON MALL PHARMACY,ACTIVE
PF2600,BIN SINA PHARMACY - HILI MALL,ACTIVE
MF466,BIN SULAIMAN MEDICAL CENTRE,ACTIVE
MF190,BIN SULAYEM MEDICAL CLINIC,ACTIVE
MF2282,BIOTECH DIAGNOSTIC CENTER MEDICAL LABORATORY,ACTIVE
PF1491,BIOTECH PHARMA SERVICES,ACTIVE
MF770,BISSAN DENTAL LABORATORY,ACTIVE
MF2481,BLOOD BANK CENTER,ACTIVE
MF3277,BLOOMING BUDS NURSERY CLINIC,ACTIVE
MF5613,BLUE OCEAN MEDICAL CENTER - SOLE PROPRIETORSHIP L.L.C.,ACTIVE
MF1977,BODYWORX AESTHETICS CLINIC LLC,ACTIVE
MF192,BOMBAY CLINIC,ACTIVE
MF2728,BONAT AL GHAD KG CLINIC,ACTIVE
PF1585,BOOTS AIRPORT PHARMACY,ACTIVE
PF1745,BOOTS AL AIN PHARMACY,ACTIVE
PF1589,BOOTS AL BAWADI MALL PHARMACY,ACTIVE
PF1580,BOOTS AL MUROUR PHARMACY,ACTIVE
PF1691,BOOTS AL RAHA  PHARMACY,ACTIVE
PF1478,BOOTS ALWAHDA PHARMAY,ACTIVE
PF1724,BOOTS BAWABAT AL SHARQ PHARMACY,ACTIVE
PF1483,BOOTS PHARMACY BLUE TOWER,ACTIVE
PF1625,BOOTS TAWAM PHARMACY,ACTIVE
MF3307,BORG ALKHALEG MIDICAL LABORATORY L.L.C,ACTIVE
MF3302,BOSTON INTERNATIONAL MEDICAL CENTER L.L.C,ACTIVE
MF2564,BRIGHT DENTAL POLY CLINIC-L L C,ACTIVE
MF3186,BRIGHT POINT HOSPITAL,ACTIVE
PF2609,BRIGHT POINT PHARMACY LLC,ACTIVE
MF193,BRITISH DENTAL MEDICAL CLINIC,ACTIVE
MF2406,BRITISH EMIRATES  HOSPITAL,ACTIVE
MF1713,BRITISH EMIRATES SPECIALIZED HOSPITAL,ACTIVE
MF3023,BRITISH INTERNATIONAL SCHOOL CLINIC L L C,ACTIVE
MF5240,BRITISH NEUROLOGY PSYCHIATRY CENTER LLC,ACTIVE
MF3245,BRITISH UROLOGY CENTER L.L.C,ACTIVE
PF1642,BROTHERS PHARMACY,ACTIVE
MF2833,BU KOREYYA PRIMARY SECONDARY SCHOOL CLINIC,ACTIVE
MF2787,BU RAHMAH SCHOOL CLINIC,ACTIVE
MF842,BUDGET MEDICAL CENTRE,ACTIVE
PF1293,BUDOOR PHARMACY,ACTIVE
MF2336,BUHASA CLINIC,ACTIVE
MF3171,BURJEEL AL HAYYAT HEALTH SERVICES,ACTIVE
MF2503,BURJEEL HOSPITAL LLC,ACTIVE
PF1761,BURJEEL HOSPITAL PHARMACY L.L.C.,ACTIVE
MF3197,BURJEEL MEDICAL CITY L.L.C,ACTIVE
PF2694,BURJEEL PHARMACY LLC,ACTIVE
MF3166,BY ROCK OPTICALS,ACTIVE
MF2229,CAMBRIDGE PRIVATE SECONDRY SCHOOL CLINIC,ACTIVE
MF195,CANADIAN DENTAL CLINIC,ACTIVE
MF2361,CANADIAN DIAGNOSTIC CENTER,ACTIVE
MF3243,CANADIAN HEALTH SERVICES,ACTIVE
MF2162,CANADIAN INTERNATIONAL PRIVATE SCHOOL CLINIC,ACTIVE
