facility_code,name,city,country,status
DHA-F-0001712,"TRUELASE BEAUTY CLINIC",Dubai,UAE,ACTIVE
DHA-F-2473818,"TRUELIFE HOME HEALTHCARE L.L.C",Dubai,UAE,ACTIVE
DHA-F-5040323,"TRUEVISION OPTICAL",Dubai,UAE,ACTIVE
DHA-F-0045699,"TRUST DENTAL CLINIC",Dubai,UAE,ACTIVE
DHA-F-0048007,"TRUST MEDICAL LABORATORY",Dubai,UAE,ACTIVE
DHA-F-2840922,"TRUST PHARMACY L.L.C",Dubai,UAE,ACTIVE
DHA-F-0000100,"TRUSTCARE PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0046656,"TULIP HEALTH CARE CENTER SOLE PROPRIETORSHIP LLC",Dubai,UAE,ACTIVE
DHA-F-0001519,"TULIP TWO PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0001870,"TULIP TWO PHARMACY LLC BRANCH",Dubai,UAE,ACTIVE
DHA-F-8162188,"TUNIO AESTHETICS FZ-LLC",Dubai,UAE,ACTIVE
DHA-F-0046849,"U CONCEPT CENTRE",Dubai,UAE,ACTIVE
DHA-F-4644471,"U D S PHARMACY LLC",Dubai,UAE,ACTIVE
DHA-F-0047730,"UAE DOWN SYNDROME ASSOCIATION",Dubai,UAE,ACTIVE
DHA-F-0047412,"UAE GENETIC DISEASES ASSOCIATION",Dubai,UAE,ACTIVE
DHA-F-4526647,"UAE OPTICS LLC",Dubai,UAE,ACTIVE
DHA-F-6144730,"UK VEINCENTRE FZ LLC",Dubai,UAE,ACTIVE
DHA-F-0045547,"ULTRA CARE MEDICAL GROUP",Dubai,UAE,ACTIVE
DHA-F-0047032,"ULTRA CARE MEDICAL GROUP (BR- AL SAFA)",Dubai,UAE,ACTIVE
DHA-F-7416905,"ULTRA CARE MEDICAL GROUP LLC",Dubai,UAE,ACTIVE
DHA-F-0046617,"ULTRA VISION",Dubai,UAE,ACTIVE
DHA-F-8011144,"ULTRALASIK EYE CENTER FZ-LLC 1",Dubai,UAE,ACTIVE
DHA-F-5828529,"ULTRALASIK EYE CENTER-PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0045756,"UMM AL QURA PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0047261,"UMM HURAIR PHARMACY (AL SHAFAR GROUP)",Dubai,UAE,ACTIVE
DHA-F-7914517,"UMM SUQEIM HEALTH CENTER PHC",Dubai,UAE,ACTIVE
DHA-F-0046865,"UMM SUQEIM NURSERY",Dubai,UAE,ACTIVE
DHA-F-0045572,"UNICARE MEDICAL CENTER",Dubai,UAE,ACTIVE
DHA-F-0000229,"UNICARE MEDICAL CENTRE BRANCH ",Dubai,UAE,ACTIVE
DHA-F-0001390,"UNICARE MEDICAL CENTRE BRANCH 2",Dubai,UAE,ACTIVE
DHA-F-0048005,"UNICARE PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0000308,"UNICARE STAR PHARMACY LLC",Dubai,UAE,ACTIVE
DHA-F-0045903,"UNICARE TRADING EST. (DRUGE STORE)",Dubai,UAE,ACTIVE
DHA-F-0047926,"UNILABS MIDDLE EAST LLC",Dubai,UAE,ACTIVE
DHA-F-3870334,"UNION COOP BRANCH",Dubai,UAE,ACTIVE
DHA-F-0046385,"UNION MEDICAL CENTRE",Dubai,UAE,ACTIVE
DHA-F-0000382,"UNION OPTICAL CENTER",Dubai,UAE,ACTIVE
DHA-F-0045752,"UNION PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0046860,"UNION PROPERTIES",Dubai,UAE,ACTIVE
DHA-F-0002535,"UNIQUE CARE PHARMACY LLC",Dubai,UAE,ACTIVE
DHA-F-0045731,"UNIQUE MEDICAL CLINIC",Dubai,UAE,ACTIVE
DHA-F-0000677,"UNIQUE SMILE CLINIC",Dubai,UAE,ACTIVE
DHA-F-0001992,"UNIREM HOME CARE",Dubai,UAE,ACTIVE
DHA-F-0046197,"UNITED INTERNATIONAL PVT. SCHOOL",Dubai,UAE,ACTIVE
DHA-F-0000630,"UNITED MEDICAL CENTER",Dubai,UAE,ACTIVE
DHA-F-9999987,"UNITED MEDICAL CENTER PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0046379,"UNITED MEDICAL SUPPLIES ( UNIMED )",Dubai,UAE,ACTIVE
DHA-F-0047004,"UNITED PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0048043,"UNITED PHARMACY 2 BR OF UNITED PHARMACY INVESTMENT",Dubai,UAE,ACTIVE
DHA-F-9671836,"UNITY PHARMACY LLC",Dubai,UAE,ACTIVE
DHA-F-0047064,"UNIVERSAL AMERICAN SCHOOL-DUBAI FESTIVAL CITY",Dubai,UAE,ACTIVE
DHA-F-0047557,"UNIVERSITY OF DUBAI",Dubai,UAE,ACTIVE
DHA-F-0046769,"UNIVERSITY OF WOLLONGONG IN DUBAI",Dubai,UAE,ACTIVE
DHA-F-0045755,"UNIVERSITY PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0047860,"UP AND RUNNING INTEGRATED SPORT MEDICAL CENTER",Dubai,UAE,ACTIVE
DHA-F-0001404,"UP AND RUNNING INTEGRATED SPORTS MEDICAL CENTER LLC BR",Dubai,UAE,ACTIVE
DHA-F-3184918,"UP AND RUNNING MEDICAL CENTER LLC DIFC BR",Dubai,UAE,ACTIVE
DHA-F-0001614,"UP AND RUNNING REHABILITATION CENTER LLC",Dubai,UAE,ACTIVE
DHA-F-0047099,"UP TOWN PHARMACY (AL SHAFAR GROUP )",Dubai,UAE,ACTIVE
DHA-F-7545674,"UPANDRUNNING MEDICAL CENTER L.L.C (BRANCH)",Dubai,UAE,ACTIVE
DHA-F-0046847,"UPTODATE MEDICARE CENTRE",Dubai,UAE,ACTIVE
DHA-F-0001369,"UPTOWN COMMUNITY PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0047038,"UPTOWN PRIMARY (BR OF TAALEEM MANAGEMENT)",Dubai,UAE,ACTIVE
DHA-F-0047498,"UPTOWN SCHOOL BR OF TAALEEM MANAGEMENT",Dubai,UAE,ACTIVE
DHA-F-0047242,"V.F.R LIMITED (DUBAI BR)",Dubai,UAE,ACTIVE
DHA-F-0046811,"V.I.P GERMAN DENTAL LABOR",Dubai,UAE,ACTIVE
DHA-F-0046965,"VAIDYARATNAM AYURVEDIC CENTER",Dubai,UAE,ACTIVE
DHA-F-0002571,"VALIANT HEALTHCARE L.L.C",Dubai,UAE,ACTIVE
DHA-F-6668293,"VALIANT HEALTHCARE LLC",Dubai,UAE,ACTIVE
DHA-F-0001785,"VALIANT HEALTHCARE LLC",Dubai,UAE,ACTIVE
DHA-F-2325545,"VALUE POLY CLINIC LLC",Dubai,UAE,ACTIVE
DHA-F-0000404,"VASAN EYE CARE",Dubai,UAE,ACTIVE
DHA-F-0000981,"VASAN EYE CARE PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0001305,"VCARE PHARMACY LLC",Dubai,UAE,ACTIVE
DHA-F-0001137,"VCARE POLYCLINIC LLC",Dubai,UAE,ACTIVE
DHA-F-8559259,"VEIN CARE AND SURGERY CENTER FZ-LLC",Dubai,UAE,ACTIVE
DHA-F-0047271,"VEINCURE CLINIC JLT",Dubai,UAE,ACTIVE
DHA-F-0002118,"VELCARE ORTHODONTIC & DENTAL CLINIC L.L.C",Dubai,UAE,ACTIVE
DHA-F-3662929,"VELVET TOUCH CLINIC",Dubai,UAE,ACTIVE
DHA-F-7390490,"VENEERS DENTAL CENTER LLC",Dubai,UAE,ACTIVE
DHA-F-8411139,"VENETO CLINIC FZ-LLC",Dubai,UAE,ACTIVE
DHA-F-0000814,"VENOCARE VASCULAR SURGERY CLINIC",Dubai,UAE,ACTIVE
DHA-F-5230227,"VERSAI CLINIC LLC",Dubai,UAE,ACTIVE
DHA-F-6328142,"VERSATILE DENTAL CLINIC L.L.C.",Dubai,UAE,ACTIVE
DHA-F-7848044,"VESTA CARE HOME HEALTH CARE CENTER LLC",Dubai,UAE,ACTIVE
DHA-F-3865934,"VIA MEDICA INTERNATIONAL HEALTHCARE LLC",Dubai,UAE,ACTIVE
DHA-F-0002221,"VIA MEDICAL CENTER AND PLASTIC SURGERY",Dubai,UAE,ACTIVE
DHA-F-0001534,"VIAFET GENOMICS LABORATORY LLC",Dubai,UAE,ACTIVE
DHA-F-5446365,"VIDA CLINICS L.L.C (BRANCH)",Dubai,UAE,ACTIVE
DHA-F-0001781,"VIDA CLINICS LLC",Dubai,UAE,ACTIVE
DHA-F-5404249,"VIDA PHARMACY LLC",Dubai,UAE,ACTIVE
DHA-F-0001877,"VIENNA DENTAL CLINIC LLC",Dubai,UAE,ACTIVE
DHA-F-0047091,"VILA FORTUNY LASER CENTRE",Dubai,UAE,ACTIVE
DHA-F-0000572,"VILLAGE PHARMACY",Dubai,UAE,ACTIVE
DHA-F-6903738,"VILLANOVA COSMETIC & SURGICAL CENTER BRANCH",Dubai,UAE,ACTIVE
DHA-F-0001875,"VIP DOCTOR 247 DMCC",Dubai,UAE,ACTIVE
DHA-F-0002271,"VIP DOCTOR L.L.C",Dubai,UAE,ACTIVE
DHA-F-0002402,"VIP DOCTOR L.L.C BRANCH",Dubai,UAE,ACTIVE
DHA-F-7038985,"VIP DOCTOR LLC BRANCH",Dubai,UAE,ACTIVE
DHA-F-5072903,"VIP DOCTOR LLC BRANCH",Dubai,UAE,ACTIVE
DHA-F-4602184,"VIP DOCTOR LLC BRANCH",Dubai,UAE,ACTIVE
DHA-F-0623732,"VIP DOCTORS L.L.C (BRANCH)",Dubai,UAE,ACTIVE
DHA-F-0047666,"VIRGINIA DENTAL CLINIC",Dubai,UAE,ACTIVE
DHA-F-0002352,"VIRTUAL HOME HEALTH CARE LLC",Dubai,UAE,ACTIVE
DHA-F-7156745,"VISAGE POLYCLINIC L L C",Dubai,UAE,ACTIVE
DHA-F-0046990,"VISIBILITY OPTIC",Dubai,UAE,ACTIVE
DHA-F-0047208,"VISILAB OPTIC (L.L.C)",Dubai,UAE,ACTIVE
DHA-F-0046321,"VISION & STYLE OPTICALS",Dubai,UAE,ACTIVE
DHA-F-3811301,"VISION & STYLE OPTICALS (L.L.C) (BRANCH )",Dubai,UAE,ACTIVE
DHA-F-6309540,"VISION & STYLE OPTICALS (L.L.C) (BRANCH) ",Dubai,UAE,ACTIVE
DHA-F-0047122,"VISION & STYLE OPTICALS (L.L.C)(BR)",Dubai,UAE,ACTIVE
DHA-F-2690588,"VISION & STYLE OPTICALS (LLC) (BR)",Dubai,UAE,ACTIVE
DHA-F-6423724,"VISION & STYLE OPTICALS (LLC) (BRANCH)",Dubai,UAE,ACTIVE
DHA-F-3884480,"VISION & STYLE OPTICALS LLC (BRANCH)",Dubai,UAE,ACTIVE
DHA-F-0000698,"VISION AND STYLE OPTICAL LLC",Dubai,UAE,ACTIVE
DHA-F-5109038,"VISION AND STYLE OPTICALS (LLC) (BRANCH)",Dubai,UAE,ACTIVE
DHA-F-0046296,"VISION ART OPTICAL",Dubai,UAE,ACTIVE
DHA-F-0046086,"VISION CARE",Dubai,UAE,ACTIVE
DHA-F-0000626,"VISION CARE OPTICALS LLC",Dubai,UAE,ACTIVE
DHA-F-0046090,"VISION CARE OPTICALS LLC BRANCH",Dubai,UAE,ACTIVE
DHA-F-8286273,"VISION CORNER OPTICS TRADING LLC",Dubai,UAE,ACTIVE
DHA-F-0046073,"VISION EXPRESS",Dubai,UAE,ACTIVE
DHA-F-0001435,"VISION EXPRESS BR OF ALSHAYA INTERNATIONAL CO LLC",Dubai,UAE,ACTIVE
DHA-F-0047655,"VISION EXPRESS DUBAI MALL",Dubai,UAE,ACTIVE
DHA-F-0047692,"VISION EXPRESS DUBAI MARINA MALL",Dubai,UAE,ACTIVE
DHA-F-8707400,"VISION EXPRESS NAKHEEL MALL",Dubai,UAE,ACTIVE
DHA-F-0047806,"VISION GALLERY LLC (BRANCH)",Dubai,UAE,ACTIVE
DHA-F-0000502,"VISION STYLE OPTICAL L L C BR 2",Dubai,UAE,ACTIVE
DHA-F-0047654,"VISION ZONE OPTICS(L.L.C)",Dubai,UAE,ACTIVE
DHA-F-0047672,"VISTA HEALTH CARE CLINIC",Dubai,UAE,ACTIVE
DHA-F-0047490,"VISUAL OPTICS LIMITED",Dubai,UAE,ACTIVE
DHA-F-0047490,"Visual Optics Limited",Dubai,UAE,ACTIVE
DHA-F-0001793,"VITA CARE PHARMACY LLC",Dubai,UAE,ACTIVE
DHA-F-0001134,"VITA UNITED PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0046927,"VITA VISION MEDICAL SUPPLIES (L.L.C)",Dubai,UAE,ACTIVE
DHA-F-0002371,"VITAL ZONE HOME HEALTH CENTER",Dubai,UAE,ACTIVE
DHA-F-0000427,"VITALITE HEALTH AND WELLNESS CENTER LLC",Dubai,UAE,ACTIVE
DHA-F-3381915,"VIVA PHARMACY L.L.C",Dubai,UAE,ACTIVE
DHA-F-0047322,"VLCC INTERNATIONAL - MIRDIF BRANCH",Dubai,UAE,ACTIVE
DHA-F-0047856,"VLCC INTERNATIONAL (L.C.C) (BRANCH) MARINA",Dubai,UAE,ACTIVE
DHA-F-0047376,"VLCC INTERNATIONAL (L.L.C) AL QUSSAIS (BR)",Dubai,UAE,ACTIVE
DHA-F-0047028,"VLCC INTERNATIONAL (L.L.C) BR.AL WASL",Dubai,UAE,ACTIVE
DHA-F-0047288,"VLCC INTERNATIONAL (L.L.C) SHIK ZAYED BR",Dubai,UAE,ACTIVE
DHA-F-0047034,"VLCC INTERNATIONAL (L.L.C) SPINNEYS",Dubai,UAE,ACTIVE
DHA-F-0047486,"VLCC INTERNATIONAL L.L.C BR AL MARQABAT",Dubai,UAE,ACTIVE
DHA-F-0001789,"W WILSON SEVEN CLINIC LLC",Dubai,UAE,ACTIVE
DHA-F-0001821,"W WILSON SEVEN PHARMACY LLC",Dubai,UAE,ACTIVE
DHA-F-0046278,"W.WILSON PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0046261,"WADE ADAMS CONTRACTING",Dubai,UAE,ACTIVE
DHA-F-0146915,"WADI AL SAFA MEDICAL CENTER L.L.C",Dubai,UAE,ACTIVE
DHA-F-0591154,"WAHAT AL AMAN HOME HEALTH CARE L.L.C-DUBAI BRANCH",Dubai,UAE,ACTIVE
DHA-F-0001604,"WE CARE MEDICAL CENTER LLC",Dubai,UAE,ACTIVE
DHA-F-0047713,"WE CARE PHARMACY (L.L.C)",Dubai,UAE,ACTIVE
DHA-F-0000718,"WECARE ERX PHARMACY LLC",Dubai,UAE,ACTIVE
DHA-F-0002063,"WELL FAST PHARMACY LLC BRANCH",Dubai,UAE,ACTIVE
DHA-F-0046814,"WELL WOMAN CLINIC",Dubai,UAE,ACTIVE
DHA-F-2258864,"WELLBEING CARE CLINIC LLC",Dubai,UAE,ACTIVE
DHA-F-0047660,"WELLBEING MEDICAL CENTRE",Dubai,UAE,ACTIVE
DHA-F-3552710,"WELLCARE PHARMACY LLC",Dubai,UAE,ACTIVE
DHA-F-0001214,"WELLFAST PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0001620,"WELLMART PHARMACY LLC",Dubai,UAE,ACTIVE
DHA-F-0000153,"WELLSPRING PHARMACY",Dubai,UAE,ACTIVE
DHA-F-3850910,"WELLTH BY MEDCARE (BR OF MEDCARE HOSPITAL LLC)",Dubai,UAE,ACTIVE
DHA-F-0045757,"WEST HILL PHARMACY",Dubai,UAE,ACTIVE
DHA-F-9444982,"WESTERN MEDICAL CENTER BRANCH LLC",Dubai,UAE,ACTIVE
DHA-F-0047213,"WESTERN MEDICAL CENTRE",Dubai,UAE,ACTIVE
DHA-F-0046355,"WESTMINSTER MEDICAL CENTER",Dubai,UAE,ACTIVE
DHA-F-8264791,"WESTMINSTER MULTI SPECIALITY CLINIC FZ-L.L.C",Dubai,UAE,ACTIVE
DHA-F-0001686,"WESTON PHARMACY LLC",Dubai,UAE,ACTIVE
DHA-F-0045489,"WHITE LINE DENTAL CLINIC LLC",Dubai,UAE,ACTIVE
DHA-F-0047703,"WHITE SMILE DENTAL CLINIC",Dubai,UAE,ACTIVE
DHA-F-8267440,"WHITELINE MEDICAL CENTER",Dubai,UAE,ACTIVE
DHA-F-0001894,"WHOLESOME PHARMACY LLC",Dubai,UAE,ACTIVE
DHA-F-0047111,"WIDEX MEDICAL EQUIPMENT",Dubai,UAE,ACTIVE
DHA-F-0758699,"WILLKINS PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0047331,"WIN CARE DRUG L.L.C",Dubai,UAE,ACTIVE
DHA-F-2577682,"WINDSOR MEDICAL CENTER L.L.C",Dubai,UAE,ACTIVE
DHA-F-0047411,"WISDOM INTERNATIONAL NURSERY & DAYCARE",Dubai,UAE,ACTIVE
DHA-F-0047503,"WOMENS MEDICAL CENTER (MOBILE BRANCH)",Dubai,UAE,ACTIVE
DHA-F-0046232,"WORLD NURSERY",Dubai,UAE,ACTIVE
DHA-F-0046541,"WORLD OF AYURVEDA",Dubai,UAE,ACTIVE
DHA-F-0048026,"WORLD OPTICAL TRADING L.L.C (BRANCH)",Dubai,UAE,ACTIVE
DHA-F-0047684,"WORLD OPTICAL TRADING L.L.C.",Dubai,UAE,ACTIVE
DHA-F-4539440,"WORLD SECURITY FZE CLINIC",Dubai,UAE,ACTIVE
DHA-F-0047474,"WORLD TRADE CENTER CLINIC",Dubai,UAE,ACTIVE
DHA-F-0046661,"WORLD TRADE CENTER HOTEL",Dubai,UAE,ACTIVE
DHA-F-0047861,"WOW LADIES BEAUTY SALOON",Dubai,UAE,ACTIVE
DHA-F-0000488,"XIE HE MEDICAL CENTER",Dubai,UAE,ACTIVE
DHA-F-0000526,"XIE HE PHARMACY L.L.C",Dubai,UAE,ACTIVE
DHA-F-3151170,"Y A Z PHARMACY L.L.C",Dubai,UAE,ACTIVE
DHA-F-0045895,"YACOUB PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0047033,"YAPI MERKEZI INSAAT VE SANAYI ANONIM SIPKETI(DUBAI BR)",Dubai,UAE,ACTIVE
DHA-F-0045942,"YAQOOB BAKER PHARMACEUTICAL DISTRIBUTION",Dubai,UAE,ACTIVE
DHA-F-0045941,"YARA PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0046743,"YASEEN PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0046857,"YASHFEEN MEDICAL CENTRE (DSC)",Dubai,UAE,ACTIVE
DHA-F-9405797,"YASMED PHARMACY LLC",Dubai,UAE,ACTIVE
DHA-F-0002251,"YASMIN SHIFA DENTAL CLINIC LLC",Dubai,UAE,ACTIVE
DHA-F-0002157,"YASSAT LIFE PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0001779,"YASSAT LIFE PHARMACY LLC",Dubai,UAE,ACTIVE
DHA-F-0046422,"YATEEM OPTIC - AL DAYAFAH ROAD",Dubai,UAE,ACTIVE
DHA-F-0046035,"YATEEM OPTICIAN - AL FAHIDI BRANCH",Dubai,UAE,ACTIVE
DHA-F-0046034,"YATEEM OPTICIAN - AL GHURIR BRANCH",Dubai,UAE,ACTIVE
DHA-F-0046038,"YATEEM OPTICIAN - AL JUMEIRAH BRANCH",Dubai,UAE,ACTIVE
DHA-F-0046033,"YATEEM OPTICIAN - AL RIGA BRANCH",Dubai,UAE,ACTIVE
DHA-F-0046551,"YATEEM OPTICIAN - BR",Dubai,UAE,ACTIVE
DHA-F-0046036,"YATEEM OPTICIAN - BURJUMAN CENTER BRANCH",Dubai,UAE,ACTIVE
DHA-F-0046037,"YATEEM OPTICIAN - EMIRATES TOWER BRANCH",Dubai,UAE,ACTIVE
DHA-F-0046898,"YATEEM OPTICIAN - SOUK MADINAT JUMEIRAH",Dubai,UAE,ACTIVE
DHA-F-0047380,"YATEEM OPTICIAN (BR. MIRDIF CITY CENTER)",Dubai,UAE,ACTIVE
DHA-F-0046900,"YATEEM OPTICIAN (BRANCH) LAMCY PLAZA",Dubai,UAE,ACTIVE
DHA-F-0046765,"YATEEM OPTICIAN (DUBAI SHOPPING CENTER)",Dubai,UAE,ACTIVE
DHA-F-1171523,"YATEEM OPTICIAN LLC BRANCH",Dubai,UAE,ACTIVE
DHA-F-0001257,"YATEEM OPTICIAN LLC BRANCH",Dubai,UAE,ACTIVE
DHA-F-0000928,"YATEEM OPTICIAN LLC-GALLERIA BRANCH",Dubai,UAE,ACTIVE
DHA-F-0047479,"YATEEM OPTICIAN(BR.DUBAI MALL)",Dubai,UAE,ACTIVE
DHA-F-4875153,"YATEEM OPTICS",Dubai,UAE,ACTIVE
DHA-F-0001689,"YATEEM OPTICS",Dubai,UAE,ACTIVE
DHA-F-0047494,"YATEEM OPTICS ARABIAN PLAZA BR)",Dubai,UAE,ACTIVE
DHA-F-1989375,"YATEEM OPTICS BRANCH",Dubai,UAE,ACTIVE
DHA-F-4557490,"YATEEM OPTICS BRANCH - NAKHEEL MALL",Dubai,UAE,ACTIVE
DHA-F-0046971,"YATEEM OPTICS EMIRATES MALL(B.R)",Dubai,UAE,ACTIVE
DHA-F-0047117,"YATEEM VISION",Dubai,UAE,ACTIVE
DHA-F-0000675,"YATEEM VISION",Dubai,UAE,ACTIVE
DHA-F-0046878,"YATHRIB PHARMACY",Dubai,UAE,ACTIVE
DHA-F-7996925,"YAZ DENTAL CLINIC L.L.C",Dubai,UAE,ACTIVE
DHA-F-0046265,"YELLOW BRICK ROAD NURSERY",Dubai,UAE,ACTIVE
DHA-F-0046714,"YIN YANG CONNECTION MASSAGE CENTRE",Dubai,UAE,ACTIVE
DHA-F-0000866,"YOFFY HOME HEALTH CARE CENTER",Dubai,UAE,ACTIVE
DHA-F-0047602,"YORK DIAGNOSTIC LABORATORIES JLT",Dubai,UAE,ACTIVE
DHA-F-0000192,"YOU CLICK WE CARE DMCC",Dubai,UAE,ACTIVE
DHA-F-0563699,"YOU KANG MEDICAL CLINIC LLC",Dubai,UAE,ACTIVE
DHA-F-0047810,"YOU NEW PLASTIC SURGERY CLINIC",Dubai,UAE,ACTIVE
DHA-F-5888133,"YOUR CENTER PHARMACY L.L.C",Dubai,UAE,ACTIVE
DHA-F-0717492,"YOUR CENTER POLYCLINIC L.L.C.",Dubai,UAE,ACTIVE
DHA-F-3219478,"YOUR CHOICE HEALTHCARE L.L.C",Dubai,UAE,ACTIVE
DHA-F-2419439,"YOUR DENTAL AND MEDICAL CENTER LLC DUBAI BRANCH",Dubai,UAE,ACTIVE
DHA-F-0001610,"YOUR HEALTH CLINIC LLC",Dubai,UAE,ACTIVE
DHA-F-0046461,"YOUR PHARMACY",Dubai,UAE,ACTIVE
DHA-F-3389926,"YOUR SMILE",Dubai,UAE,ACTIVE
DHA-F-5420389,"YOURCARE POLY CLINIC",Dubai,UAE,ACTIVE
DHA-F-0809464,"YOUTOPIA POLYCLINIC LLC",Dubai,UAE,ACTIVE
DHA-F-0046428,"YUGEN CARE BY DR GEHAD",Dubai,UAE,ACTIVE
DHA-F-4724796,"Z M C PHARMACY L.L.C",Dubai,UAE,ACTIVE
DHA-F-0045438,"ZABEEL CLINIC",Dubai,UAE,ACTIVE
DHA-F-000ZBHC,"ZABEEL HEALTH CENTER",Dubai,UAE,ACTIVE
DHA-F-0001356,"ZABEEL LADIES CLUB",Dubai,UAE,ACTIVE
DHA-F-0046204,"ZABEEL PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0002579,"ZABEEL PHARMACY LLC",Dubai,UAE,ACTIVE
DHA-F-0046704,"ZACK MEDICAL CENTER",Dubai,UAE,ACTIVE
DHA-F-0047605,"ZAGEL BEAUTY SPA",Dubai,UAE,ACTIVE
DHA-F-0001381,"ZAHRAT AL MAMZAR PHARMACY",Dubai,UAE,ACTIVE
DHA-F-3629595,"ZAHRAT AL NOOR PHARMACY LLC",Dubai,UAE,ACTIVE
DHA-F-1716570,"ZAHRAT AL OUD PHARMACY L.L.C",Dubai,UAE,ACTIVE
DHA-F-0001943,"ZAHRAT AL SHEFA MEDICAL CENTRE LLC",Dubai,UAE,ACTIVE
DHA-F-0001696,"ZAHRAT AL SHEFA PHARMACY L.L.C",Dubai,UAE,ACTIVE
DHA-F-3468145,"ZAIN ALSHIFA HOME HEALTH CARE",Dubai,UAE,ACTIVE
DHA-F-9397485,"ZAIN CURA MEDICAL CENTER L.L.C.",Dubai,UAE,ACTIVE
DHA-F-9279697,"ZAINAB AL SHAREEFI PHARMACY LL.C",Dubai,UAE,ACTIVE
DHA-F-5769506,"ZAITOON PHARMACY LLC",Dubai,UAE,ACTIVE
DHA-F-6139608,"ZAITOON PHARMACY LLC BRANCH",Dubai,UAE,ACTIVE
DHA-F-0764841,"ZAITOOON PHARMACY LLC",Dubai,UAE,ACTIVE
DHA-F-0047000,"ZAKI ABDULRAHMAN FAKIHA",Dubai,UAE,ACTIVE
DHA-F-0047803,"ZAMIRA ALIEVA",Dubai,UAE,ACTIVE
DHA-F-0046434,"ZAMZAM PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0554734,"ZARA PHARMACY LLC",Dubai,UAE,ACTIVE
DHA-F-0046414,"ZAYD PHARMACY",Dubai,UAE,ACTIVE
DHA-F-5357861,"ZEE DENT POLYCLINIC FZE",Dubai,UAE,ACTIVE
DHA-F-9136706,"ZEISS VISION CENTRE BY AVANTI BR OF EXCEL ENTERPRISES LLC",Dubai,UAE,ACTIVE
DHA-F-1696087,"ZEN LIFE PHARMACY CO LLC",Dubai,UAE,ACTIVE
DHA-F-0300714,"ZEN LIFE POLY CLINIC",Dubai,UAE,ACTIVE
DHA-F-6797988,"ZEN MEDICAL CLINIC DMCC",Dubai,UAE,ACTIVE
DHA-F-9227628,"ZENON MEDICAL CLINIC LLC",Dubai,UAE,ACTIVE
DHA-F-7605155,"ZEST PHARMACY 1 (BR OF ZEST WELLNESS PHARMACY L.L.C)",Dubai,UAE,ACTIVE
DHA-F-4162689,"ZEST PHARMACY 3 BR OF ZEST WELLNESS PHARMACY L.L.C",Dubai,UAE,ACTIVE
DHA-F-0045750,"ZEYAD PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0001698,"ZIA MEDICAL CENTRE LLC",Dubai,UAE,ACTIVE
DHA-F-3193262,"ZIA MEDICAL CENTRE PHARMACY L.L.C",Dubai,UAE,ACTIVE
DHA-F-5211580,"ZIEDA AESTHETICS CLINIC L.L.C",Dubai,UAE,ACTIVE
DHA-F-0001947,"ZIQITZA GULF MEDICAL RESPONSE AND AMBULANCE SERVICES",Dubai,UAE,ACTIVE
DHA-F-2335631,"ZIYATH ANSAR POLY CLINIC LLC",Dubai,UAE,ACTIVE
DHA-F-0000494,"ZLC PHYSIOTHERAPY CENTRE",Dubai,UAE,ACTIVE
DHA-F-6722050,"ZMC Health Clinic",Dubai,UAE,ACTIVE
DHA-F-2463534,"ZNEEM PHARMACY L.L.C",Dubai,UAE,ACTIVE
DHA-F-0000501,"ZOE DENTAL CLINIC",Dubai,UAE,ACTIVE
DHA-F-0047358,"ZSML FZCO",Dubai,UAE,ACTIVE
DHA-F-0046405,"ZULEKHA DIAGNOSTIC CENTER",Dubai,UAE,ACTIVE
DHA-F-0046717,"ZULEKHA HOSPITAL (L L C)",Dubai,UAE,ACTIVE
DHA-F-0002544,"ZULEKHA HOSPITAL LLC",Dubai,UAE,ACTIVE
DHA-F-0000610,"ZULEKHA HOSPITAL PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0045623,"ZULEKHA MEDICAL CENTER",Dubai,UAE,ACTIVE
DHA-F-0001252,"ZULEKHA MEDICAL CENTRE BRANCH",Dubai,UAE,ACTIVE
DHA-F-0046345,"ZULEKHA PHARMACY",Dubai,UAE,ACTIVE
DHCC-F-0001114,"800 PHARMACY FZ-LLC",Dubai,UAE,ACTIVE
